"filename","MLRA","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","B",41,16,0.0483082787939331,18,0.841121337637121,1.50228840799056,2.92603064908116,1.09906627197404,0.932604831777202,1.69589177587849,2.87748398506801,0.823584942073609,-0.140627295941817,0.878337754363444,0.921023795040693,16.6077659130096
"TC","B",42,16,0.0536047253508855,18,0.793929658758166,2.03988669217676,2.15677958654179,0.687694967509716,0.95900456355458,1.14539078161198,4.25273626973405,1.6873178927458,0.142453200041995,0.944301338774641,0.968052998161482,16.8696060180664
"TC","B",43,16,0.0417182565036318,18,0.87432773609408,1.49138617615919,3.07085748307447,1.05849273832313,0.893770745401136,1.61002117395065,2.77199032827069,0.872143095208165,0.0955627722368574,0.86890134457816,0.919238531578077,17.164838552475
"TC","B",44,16,0.0444351107676965,19,0.845508891248845,1.59989629346347,2.64861107460679,0.927952970180374,0.914196548322574,1.90210939767575,2.72717342100089,0.96337997816484,0.0704012897278347,0.864557130070893,0.911969742052748,16.8038856983185
"TC","B",45,16,0.0446851145893538,18,0.837871857593806,1.81823201768926,2.53841410602554,0.882188044152091,0.9248928814471,1.34546132230228,3.24853378242704,1.06227752244438,0.240429404852865,0.904543197270102,0.943603997200216,18.0256116390228
"TC","B",46,16,0.0380426226470047,19,0.815365085598783,1.59462980113824,2.63551597375427,0.89435129174308,0.95567717296575,1.84513508287552,2.84711900917653,1.00795675463587,-0.0661857460307011,0.87572882151754,0.916223351944325,17.6102020740509
"TC","B",47,8,0.0413453302888031,18,0.818174411051365,1.67884857066931,2.39738236893697,0.919458036280544,0.927088758446825,2.30935076012424,2.41221984741652,0.773252885977326,-0.0849848808293568,0.826879743905705,0.877948943776856,17.8532791137695
"TC","B",48,16,0.042771737901615,18,0.882219941246609,1.22457124252431,4.00766320149749,1.22506943483953,0.853851059871653,1.40250431922602,2.53556487734282,1.18717197314505,0.123246601669874,0.843313274642607,0.907065238512198,17.9298038482666
"TC","B",49,16,0.0409841437898917,19,0.860444312907991,1.5869720108325,3.22290415486549,0.931648085100378,0.899998476881404,0.914250172566873,3.04231890548229,1.80249393377004,0.227327996635179,0.891164096641376,0.945493343614114,18.3160943984985
"TC","B",50,16,0.0408421335143129,19,0.850934437070021,1.54683377149481,3.01744195100844,1.0805107606261,0.9400502104321,1.13650503480043,3.73219812691336,1.23823058139563,0.136714561588048,0.927681022416769,0.958586308414227,16.6480994224548
"TC","C",1,16,0.039217468879808,21,0.954226889457213,1.44005821676934,4.43073352263163,1.21703101971239,0.953872418657034,1.17404563869146,4.56992061815683,1.46010769599265,0.08453970056819,0.951999203772368,0.974427452401791,41.7259776592255
"TC","C",2,32,0.0369086200639351,21,0.938656483555705,1.58349720562154,3.87421127609284,1.09288230750033,0.966259686251712,1.11901244660875,5.36850524062627,1.53740819435363,0.192635586679773,0.96521764437959,0.982261515537385,38.8376536369324
"TC","C",3,8,0.0425571763256209,20,0.95777822150269,1.22753485196497,4.84856001560563,1.41989111527869,0.928346371229419,1.72253294807043,3.72770523836399,0.99602621210927,0.133091457573017,0.927858922292603,0.962315446623176,36.7726910114288
"TC","C",4,16,0.0348844106641729,21,0.955900891007156,1.37771714184268,4.57340593584643,1.24765396886982,0.965387936759175,1.1335407867246,4.92922634844396,1.52103622577358,0.152917196131481,0.958741994319637,0.980566222954063,40.6592264175415
