"filename","Order","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","entisols",13,8,0.0606315848721287,19,0.853422939893894,2.84641356298671,2.7096389849034,0.639663597614926,0.872624076526214,2.88461650570404,2.79708012445362,0.546575016776863,0.0399781679919521,0.872011431534678,0.929981737656224,52.7968533039093
"TC","entisols",14,8,0.0627045587121145,18,0.858228673263879,2.82200028875711,2.78399174860651,0.61105974257695,0.860882637587207,2.90459001373039,2.66382330641681,0.653605407656757,-0.158496727229346,0.858885978923307,0.921130393017633,52.3656470775604
"TC","entisols",15,16,0.0555544015788685,19,0.88485357509059,2.67488711464562,2.97310067321861,0.719134343826261,0.832980828318876,3.0668956737426,2.44449868459727,0.465076073409243,0.0919165162913369,0.832428028099631,0.910396351691691,61.3896651268005
"TC","entisols",16,8,0.0610347431223668,19,0.88879853076566,2.57764884352436,3.10101170919077,0.694852262168918,0.810763159535149,3.26929790192363,2.26323789723995,0.514312628564883,-0.110974373142375,0.804511784246556,0.883445119929743,56.7453031539917
"TC","entisols",17,8,0.0611290518245355,18,0.860915681377147,2.84505588072731,2.75544916410897,0.634287186492335,0.885998130946454,2.69806096085071,2.88285811657963,0.616281633042021,-0.119047297183793,0.879514590265585,0.930901235891042,51.547750711441
"TC","entisols",18,8,0.0661369604996579,18,0.875481749632137,2.69838541008674,2.92974347862235,0.654697469603949,0.836644483363184,3.07819487731099,2.47531235441357,0.587946972051684,0.02229468931807,0.83657406543466,0.910320271337141,52.4143590927124
"TC","entisols",19,8,0.0599676772023702,18,0.880240809852046,2.55446193708809,3.02353672104784,0.721115473773638,0.841869814292594,3.24952402208337,2.47547350392115,0.510489695175868,-0.210632365737906,0.836595342294722,0.905154787901458,57.7626791000366
"TC","entisols",20,32,0.0660330879641537,18,0.869259681243475,2.83774233579166,2.83049619514637,0.635811654653506,0.851005261874399,2.83595642619028,2.57442230857663,0.584838377516283,-0.019956612782866,0.848914976739979,0.914587862590848,50.5718352794647
"TC","entisols",21,8,0.0528269872493537,19,0.907933599444288,2.21190894757062,3.41741051663369,0.798506096708851,0.754566267325799,4.21984124814831,1.98961476452708,0.4329116458591,-0.357630824389484,0.747045152818694,0.844897397816745,61.9479372501373
"TC","entisols",22,8,0.0654517133753065,18,0.86413669877462,2.74633443679492,2.78427852783209,0.63553599540373,0.843311256841343,3.33898107635791,2.45978718069924,0.541996789923111,-0.224189934282383,0.83450459944181,0.901913094082892,59.0501329898834
"TC","entisols",23,8,0.0552897201500405,18,0.886885924773305,2.53277686006898,3.05189704024558,0.684499375895586,0.835881191906969,3.35217955556278,2.39553846192169,0.57153704649283,-0.194698155621288,0.825508329742612,0.895224813429668,59.8111581802368
"TC","entisols",24,8,0.0624707917005666,18,0.846027268231695,2.98946158558035,2.60671271813932,0.590813994238738,0.90068784473522,2.5467240876008,3.09700867282019,0.696856172461108,0.128429935589721,0.895601044661577,0.941150042704964,53.9634239673615
"TC","entisols",25,8,0.0543816594917835,19,0.870157006126636,2.77990021079213,2.90443960685639,0.627515553697853,0.856536736380849,2.72870131413178,2.63581463442116,0.674935246837741,0.0302198709296364,0.855871035576729,0.920374410021727,72.5868649482727
"TC","entisols",26,8,0.0561864546960552,18,0.884668663935012,2.60385738131401,3.0660575575677,0.686669251868822,0.812433833335995,3.26086335104051,2.27741088275888,0.514594538886323,-0.068871765944,0.806937372346871,0.885445439964988,70.7240872383118
"TC","entisols",27,8,0.0598969610460717,18,0.871850333635965,2.70607351030964,2.93492450801857,0.607967345946841,0.85102845207996,2.91317315855043,2.58517944796133,0.660635557948651,0.0717190086951859,0.850169714605699,0.921266974376581,73.2380013465881
"TC","entisols",28,8,0.0640021018338842,18,0.876518399486844,2.80023199028361,2.91349119087721,0.648298486089411,0.853029044639234,2.66951759673174,2.60755592346383,0.636177987580675,0.110865435124676,0.852730187703651,0.920003827377203,56.9079999923706
"TC","entisols",29,8,0.057010859887358,18,0.869621459221753,2.79843082336292,2.85191153435296,0.645205404016464,0.888539676864331,2.49899097389973,2.97325721052261,0.661586586253248,0.0387093830843318,0.886729704239936,0.937445615211289,66.7528789043427
"TC","entisols",30,16,0.0609411571015384,18,0.86106781100984,2.92203751834998,2.75292212446365,0.629621891726732,0.905160949796607,2.35070189038914,3.08981795960873,0.697261636705737,-0.0118887881289989,0.895114558735233,0.93917964374529,63.9050877094269
"TC","entisols",31,8,0.0625649899709509,18,0.844364625771649,2.97294475648814,2.60570665048787,0.608022502286685,0.917636205143677,2.31748870735936,3.44857343200279,0.738279090451115,-0.064127210024571,0.91580194874796,0.954212168677408,73.5984272956848
